ID,PostTypeId,CreationDate,Title,Tags,Score,ViewCount,AnswerCount,FavoriteCount
"116170","1","2022-11-14 20:22:47","How to apply classical multidimensional scaling on new data?","<machine-learning><matlab>","0","10","0",""
"116171","1","2022-11-14 21:42:15","Lacking of common metrics in tensorboard when analyzing tensorflow and yolo models","<machine-learning><tensorflow><yolo><tensorboard>","0","12","0",""
"116172","1","2022-11-14 23:07:35","Example using Dataset to prepare data for LSTM","<tensorflow><dataset>","0","73","0",""
"116173","1","2022-11-14 23:31:50","How to use MinMaxScaler when X_train and X_test are different sizes","<keras><lstm><normalization>","0","60","0",""
"116176","1","2022-11-15 06:48:33","How to get probability for regression prediction task?","<machine-learning><deep-learning><regression><metric>","0","14","0",""
"116177","1","2022-11-15 07:10:20","what are the solutions for efficient feature selection in a very large feature space?","<feature-selection>","0","53","1",""
"116178","1","2022-11-15 07:16:17","Understanding stacked LSTM architecture","<keras><rnn><stacked-lstm>","0","34","0",""
"116180","1","2022-11-15 07:50:33","Word embedding for Non-NLP words","<word-embeddings><bert>","0","32","0",""
"116182","1","2022-11-15 08:06:02","R tabnet package (by torch) need an example of multiclass classification","<r><multiclass-classification><torch>","0","18","0",""
"116183","1","2022-11-15 08:23:08","Predict True/false with non numeric data","<machine-learning>","0","34","2",""
"116188","1","2022-11-15 10:44:57","Batch normalization for time series data","<deep-learning><time-series><lstm><batch-normalization>","0","21","0",""
"116190","1","2022-11-15 13:37:58","Error using sigmoid activation function in the last dense layer of a LSTN","<python><neural-network><lstm><numpy>","0","40","1",""
"116191","1","2022-11-15 14:34:50","Should I remove objects labeled ""unknown"" from my test set?","<yolo>","1","18","1",""
"116196","1","2022-11-15 16:25:51","Multi-class classification MLP not working as it should","<keras><metric><confusion-matrix><mlp>","0","25","0",""
"116197","1","2022-11-15 16:55:37","Pros and Cons of using indexing data for training","<nlp><search><indexing>","0","18","0",""
"116198","1","2022-11-15 17:12:58","Stacked ensemble model characteristics","<ensemble-modeling>","1","12","1",""
"116202","1","2022-11-15 20:00:44","Bibliographic References on Denoising Distributed Acoustic data with Deep Learning","<machine-learning><deep-learning><autoencoder><reference-request>","0","5","0",""
"116204","1","2022-11-15 22:45:19","variance explained by model","<data-science-model><variance><terminology>","0","18","1",""
"116205","1","2022-11-15 22:56:47","Using mean absolute SHAP values as input into UMAP","<clustering><dimensionality-reduction><shap>","0","23","0",""
"116209","1","2022-11-16 02:42:11","Trying to make a visualization for training performance","<scikit-learn><visualization><training><performance>","0","23","0",""
"116211","1","2022-11-16 06:02:19","How do I translate object detection evaluation metrics","<evaluation>","0","14","0",""
"116212","1","2022-11-16 06:18:23","What Would Be a Good Measure of Feature Importance in Regression?","<regression><feature-engineering><categorical-data><supervised-learning><feature-importances>","0","24","0",""
"116214","1","2022-11-16 07:55:41","VIF - Variance inflation factor in random forest classification","<regression><multiclass-classification><variance>","0","30","0",""
"116215","1","2022-11-16 08:48:49","Test-set error in cross-validation with regularization","<cross-validation><regularization>","1","19","1",""
"116217","1","2022-11-16 10:22:50","Variable selection and NA","<feature-selection><pca><missing-data><data-imputation>","0","28","1",""
"116220","1","2022-11-16 13:13:58","Should I use ""Recency"" as an predictor for churn if I want to catch churners early?","<machine-learning><feature-selection><churn>","0","27","1",""
"116221","1","2022-11-16 14:00:41","General analytical form of KL loss","<statistics><loss-function><distance><vae>","0","10","0",""
"116222","1","2022-11-16 14:37:26","CNN-BERT Text Classification good results on train and val, but bad prediction on testing","<neural-network><keras><cnn><bert><text-classification>","0","62","0",""
"116223","1","2022-11-16 14:42:02","Doubt about use of positional encoding in transformers","<deep-learning><transformer><encoding><beginner>","0","23","0",""
"116226","1","2022-11-16 16:23:49","How to split train/test datasets according to labels' classes","<machine-learning><scikit-learn><multiclass-classification>","1","97","1",""
"116227","1","2022-11-16 16:24:04","How to interpret the Shapley values returned by TreeShap for multiclass classification?","<xgboost><multiclass-classification><explainable-ai><shap>","0","30","0",""
"116229","1","2022-11-16 16:54:01","Can someone suggest good books or resources on SparkR?","<r><apache-spark><books>","0","16","0",""
"116230","1","2022-11-16 17:00:34","Number of giga operations in Inception-v4","<cnn><inception>","0","8","0",""
"116233","1","2022-11-16 20:11:10","Can I fine tune GPT-3?","<machine-learning><deep-learning><transformer><openai-gpt>","2","575","1",""
"116234","1","2022-11-16 20:26:30","N-ary decision tree with categorical features","<classification><decision-trees><categorical-data><categorical-encoding><cart>","1","35","1",""
"116235","1","2022-11-16 21:10:33","Can I use scikit learn's cross_val_predict with cross_validate?","<scikit-learn><regression><visualization><cross-validation>","0","18","1",""
"116238","1","2022-11-16 21:48:47","TimeSeries forecasting with Catboost","<machine-learning><time-series><forecasting><catboost>","0","106","0",""
"116240","1","2022-11-16 23:59:39","Binary classification works with softmax, but not sigmoid","<deep-learning><numpy><categorical-encoding><softmax><sigmoid>","0","113","0",""
"116241","1","2022-11-17 03:15:06","Hello! I am create linear model in python, and have question. It's bad score or good score?","<machine-learning><linear-regression><data-science-model><mse><score>","0","41","0",""
"116242","1","2022-11-17 04:04:10","Unable to build a XGBoost classifier that gives good precision and recall on highly imbalanced data","<python><classification><machine-learning-model><xgboost>","0","123","3",""
"116243","1","2022-11-17 05:42:08","Is it Possible to plot Scatter Plot + Histogram + Correlation Values in a single plot (in python)?","<python><data-analysis>","2","335","1",""
"116244","1","2022-11-17 06:28:26","Extracting images from readpaper.com with selenium","<python><web-scraping>","0","10","0",""
"116245","1","2022-11-17 06:48:48","kernel initializers and epochs","<neural-network><training>","0","17","1",""
"116246","1","2022-11-17 07:17:35","How to remove test set so that model uses all data as training data?","<machine-learning><python><classification><scikit-learn><random-forest>","1","50","2",""
"116248","1","2022-11-17 08:05:11","Which random_state to use in test_train_split when deploying final model?","<python><classification><scikit-learn><random-forest><deployment>","0","43","2",""
"116250","1","2022-11-17 08:30:04","Strange results from CNN in Keras","<python><classification><keras><convolutional-neural-network>","0","30","1",""
"116255","1","2022-11-17 10:24:33","preprocess unbalanced skewed data","<python><preprocessing>","0","46","1",""
"116258","1","2022-11-17 14:16:36","Lasso regression / SVM convergence CPU -> GPU","<machine-learning-model><supervised-learning><gpu><convergence>","0","23","0",""
"116260","1","2022-11-17 16:22:40","How to create test data for multi input model without label with tf.data api","<deep-learning><tensorflow><dataset><lstm><data>","0","10","0",""
"116261","1","2022-11-17 16:26:49","My overfitted decision tree regressor gives better result than pre-pruned tree?","<machine-learning><decision-trees><overfitting><hyperparameter-tuning><metric>","0","16","0",""
"116262","1","2022-11-17 16:36:44","What inference can we make from this deep learning model's loss plot?","<deep-learning><loss-function><overfitting>","0","7","0",""
"116264","1","2022-11-17 16:47:25","Low value of area under PR and high value of a area under ROC interpretation?","<machine-learning><roc><precision-recall-curve>","0","8","0",""
"116268","1","2022-11-17 18:50:48","Does fine-tuning require retraining the entire model?","<machine-learning><deep-learning><transformer><openai-gpt>","4","1045","2",""
"116271","1","2022-11-17 19:38:45","Why would anyone apply few-shot GPT learning if they have access to the GPT model as they can do fine-tuning instead?","<deep-learning><transformer><openai-gpt>","0","11","0",""
"116272","1","2022-11-17 21:40:22","Normalize predictors in random forest","<data-cleaning>","0","6","0",""
"116276","1","2022-11-18 03:37:44","Associative Classification in python","<python><classification><association-rules>","0","25","0",""
"116277","1","2022-11-18 04:52:07","During preprocessing when I apply the func on few rows as the data is big it throws error of 'Series' object has no attribute 'lower'","<nlp><pandas><preprocessing>","0","10","0",""
"116280","1","2022-11-18 10:25:32","How we can predict small patches on large image when normalization per image was applied during training?","<deep-learning>","0","11","0",""
"116282","1","2022-11-18 11:06:09","Which ML algorithm should i use?","<scikit-learn><regression><correlation>","0","56","0",""
"116284","1","2022-11-18 13:45:47","Should I be checking f1 score for both position labels on an imbalanced set?","<machine-learning-model>","0","9","0",""
"116285","1","2022-11-18 14:40:50","Metrics for monitoring LDA Model","<metric><lda><gensim><mlops>","0","4","0",""
"116286","1","2022-11-18 14:53:13","How to decide which feature in DataFrame can be deleted (feature selection)?","<pandas><feature-selection><linear-regression><python-3.x>","0","14","0",""
"116288","1","2022-11-18 15:25:01","Splitting train and test, excluding correlated from test","<python><scikit-learn><cross-validation><correlation>","0","13","0",""
"116289","1","2022-11-18 15:25:08","How to assign a random number to multiple columns based on a condition in R?","<r><dataset><data-cleaning>","0","92","1",""
"116290","1","2022-11-18 15:55:24","Inverse Scaling Partitioned Data","<python><scikit-learn><feature-scaling>","1","35","1",""
"116291","1","2022-11-18 16:20:43","What should the target variable (y) look like here?","<machine-learning><python><cross-validation><mean>","0","43","1",""
"116292","1","2022-11-18 16:31:51","Tensorflow Text Segmentation or Open CV Text Segmenation","<python><deep-learning><tensorflow><image-segmentation><opencv>","0","36","0",""
"116293","1","2022-11-18 16:43:26","Target values close to 0 for a regression problem","<neural-network>","1","24","1",""
"116296","1","2022-11-18 17:22:40","Help me name my problem – Online Ensemble Realibration","<machine-learning><ensemble-modeling><probability-calibration>","0","19","1",""
"116297","1","2022-11-18 17:22:52","Interpreting high test accuracy","<xgboost><overfitting>","0","18","0",""
"116302","1","2022-11-18 19:06:18","Conversion of DataFrame into array for Keras sequential Conv 1D model","<keras><pandas>","0","24","1",""
"116303","1","2022-11-18 20:01:07","Missing ReLU in autoencoders?","<autoencoder>","0","10","0",""
"116304","1","2022-11-18 20:46:40","Converting raw scores to normalized scores","<statistics><normalization>","0","11","0",""
"116306","1","2022-11-18 23:35:06","Early stopping on validation loss or macro-F1?","<python><neural-network><class-imbalance><loss><early-stopping>","0","34","0",""
"116307","1","2022-11-19 00:43:30","Spreadsheet File Format: simple, human-readable, easily created with a script, and includes some formatting ability","<visualization>","0","3","0",""
"116308","1","2022-11-19 01:28:28","My Joblib file is making inaccurate classifications","<machine-learning><python><classification>","0","8","0",""
"116309","1","2022-11-19 04:22:17","Extending vocabulary of pre-trained embeddings with co-occurrence frequencies","<word-embeddings><bert><sentiment-analysis>","0","8","0",""
"116310","1","2022-11-19 04:48:33","Neural Network Hidden Layers an data Dimensionality","<deep-learning><neural-network><statistics>","1","23","1",""
"116311","1","2022-11-19 05:21:20","Which is the final model from Nested Cross Validation: Accuracy or Frequency?","<cross-validation><model-selection>","1","80","2",""
"116313","1","2022-11-19 06:00:16","Fine Tune GPT-3 without prompt?","<machine-learning><deep-learning><machine-learning-model><openai-gpt><finetuning>","0","377","0",""
"116314","1","2022-11-19 07:23:29","Using Machine Learning in my Dice Prediction Project","<machine-learning>","0","12","0",""
"116315","1","2022-11-19 07:52:31","How do I use FAISS searching with Haystack?","<machine-learning><data><search-engine>","0","288","1",""
"116316","1","2022-11-19 08:16:40","What are the limitations of YOLOv7?","<machine-learning><deep-learning><object-detection><yolo>","0","113","0",""
"116317","1","2022-11-19 08:48:04","Why am I getting the exact same results with both a Logistic Regression and Decision Tree Classifier?","<scikit-learn><decision-trees><logistic-regression>","3","75","1",""
"116320","1","2022-11-19 11:39:41","What are the best CNNs for synthetic images?","<deep-learning><cnn><binary-classification>","0","19","0",""
"116321","1","2022-11-19 13:27:14","Are There set in stones rules for EDA?","<data-cleaning><feature-engineering><preprocessing>","0","25","0",""
"116322","1","2022-11-19 13:41:30","AttributeError: 'str' object has no attribute 'get'","<seaborn>","0","325","0",""
"116323","1","2022-11-19 14:40:25","Is there a specific gain from using a dataset of sparse images in CNN training instead of regular images?","<deep-learning><cnn><optimization><sparse><sparsity>","0","6","0",""
"116326","1","2022-11-19 20:35:34","Is covariance matrix required to compute SVD?","<pca>","0","11","0",""
"116327","1","2022-11-19 21:08:44","Keras model does not construct the layers in sequence","<deep-learning><keras><tensorflow>","2","203","1",""
"116328","1","2022-11-19 23:18:18","` TypeError: int() argument must be a string, a bytes-like object or a number ` raised when fitting a multi input Keras model","<keras><tensorflow><machine-learning-model><convolutional-neural-network><data-science-model>","0","740","0",""
"116329","1","2022-11-19 23:35:40","SHAP: How can interpret a certain feature has positive or negative impact correctly?","<features><shap><interpretation><feature-interaction>","0","32","0",""
"116331","1","2022-11-20 00:36:13","Why is using baseline or benchmark models in machine learning efforts good practise?","<machine-learning><deep-learning><statistics>","0","18","0",""
"116332","1","2022-11-20 07:14:07","NLP Model for playing hangman/dump charades using REST API","<python><nlp><python-3.x><api>","0","13","0",""
"116334","1","2022-11-20 09:46:47","Why backpropagation is done in every epoch when loss is always scalar?","<neural-network><loss-function><gradient-descent><backpropagation>","0","33","0",""
"116335","1","2022-11-20 10:12:43","how do i explain my model using shap","<machine-learning><deep-learning><keras><shap>","0","23","0",""
"116337","1","2022-11-20 15:05:49","Confusion regarding K-fold Cross Validation","<scikit-learn><cross-validation>","0","26","1",""
"116339","1","2022-11-20 17:41:05","How does Cascade Correlation algorithm works with new output coming from hidden units?","<neural-network><backpropagation>","0","9","0",""
"116341","1","2022-11-20 18:52:32","What is the name for 'cheating' with data, i.e. letting machine learning models use out-of-sample data?","<machine-learning><data-mining><data>","0","24","1",""
"116342","1","2022-11-20 19:44:58","Find clusters of industrial probe","<python><clustering><data-science-model>","0","16","1",""
"116345","1","2022-11-21 00:28:30","Different runs of One Way ANOVA give different results in Python (on the same data, using stats.f_oneway)","<python><statistics><variance><anova><pvalue>","0","17","0",""
"116346","1","2022-11-21 00:40:08","How can I convert a 1112x42 tensor to a 1112x42x42 Cholesky Decomposition tensor in LibTorch (C++)?","<pytorch><matrix><transformation>","0","16","0",""
"116348","1","2022-11-21 02:43:35","Feature engineering time series data to capture a specific pattern or pay more weight to that pattern","<machine-learning><time-series><feature-engineering>","0","111","2",""
"116350","1","2022-11-21 08:33:47","Math model to predict a 2D/3D new coordinate with a finite set of 2D/3D matrix","<machine-learning><machine-learning-model><linear-algebra>","0","19","0",""
"116351","1","2022-11-21 08:52:00","Should I remove outlier in features after group based on the result of target variable","<pandas><data-cleaning><outlier>","0","28","0",""
"116354","1","2022-11-21 12:18:08","PowerBI - How to mirror a report to another workspace","<powerbi>","0","15","0",""
"116356","1","2022-11-21 13:56:53","Features for POS tagging","<nlp>","2","32","1",""
"116357","1","2022-11-21 14:35:50","How do you Speed up the Calculation of a Correlation Matrix on a Large Dataset in Pandas?","<dataset><pandas><data-cleaning><correlation>","1","91","1",""
"116358","1","2022-11-21 14:45:11","How does Pandas' Correlation Method Handle Non-Numeric Columns?","<pandas><data-cleaning><correlation>","0","122","1",""
"116360","1","2022-11-21 15:18:48","Why is there such a difference in final accuracy between 700x700 px image and the same split up into 140x140 px in TensorFlow","<machine-learning><python><keras><tensorflow><convolutional-neural-network>","0","20","0",""
"116362","1","2022-11-21 17:26:21","bad prediction when having noise on the data: LSTM time-series regression","<regression><lstm><training><data-science-model>","0","13","0",""
"116365","1","2022-11-21 18:12:43","Accuracy is decreased, and loss is not changing for logistic regression of stacking model meta learner","<accuracy><ensemble-learning><loss><stacking>","0","11","0",""
"116366","1","2022-11-21 18:13:18","ROC Curve for model validation","<logistic-regression><binary-classification><roc>","1","59","3",""
"116371","1","2022-11-21 20:46:46","Multiple comparison correction for direct and interaction effects","<regression>","0","5","0",""
"116373","1","2022-11-21 22:05:53","how to find documents similar to a predefined set of documents","<nlp><class-imbalance><similarity><similar-documents>","0","7","0",""
"116374","1","2022-11-21 22:46:29","How to convert ndarray to spark dataframe for mlflow prediction?","<tensorflow><mlflow>","0","39","0",""
"116375","1","2022-11-21 23:26:53","About the Evaluation method of the Market 1501 ReID dataset","<deep-learning><computer-vision><loss-function><evaluation><metric>","0","7","0",""
"116377","1","2022-11-22 02:44:13","Using python AI mnist to recognize my picture, trained accuracy is 97.99%, but accuracy to my img is less than 20%","<python><keras><pytorch><numpy><mnist>","1","41","1",""
"116380","1","2022-11-22 05:29:40","The measurement are missing after creating in tabular editor and load in the PowerBI","<powerbi>","0","8","0",""
"116381","1","2022-11-22 06:20:34","Model to recommend validation rules for each column based on the pattern of data present in the column","<machine-learning-model>","0","15","0",""
"116384","1","2022-11-22 07:50:51","How to include information about labels in a multilabel classification task","<machine-learning><nlp><transformer><multilabel-classification><ai>","0","37","1",""
"116385","1","2022-11-22 08:55:30","L2 and L1 regularization: Why avoiding mutual cancelations of errors cause the skewness (bias) can't be determined?","<regularization><bias><cost-function><lasso><ridge-regression>","0","6","0",""
"116387","1","2022-11-22 09:02:20","How to test and discover dependency between time series?","<machine-learning><time-series><data-analysis>","0","55","0",""
"116389","1","2022-11-22 09:50:43","Encoding necessary for numerical data that can be summarised into a few groups","<preprocessing>","0","17","0",""
"116390","1","2022-11-22 10:05:17","Embedding layers/entities in openAI's Hide and seek paper","<deep-learning><reinforcement-learning><embeddings>","0","13","0",""
"116393","1","2022-11-22 11:05:07","How to model flow circuit","<machine-learning><graphs><graphical-model>","0","9","0",""
"116395","1","2022-11-22 12:29:23","Implementing XGBoost with CNN","<deep-learning><cnn><convolutional-neural-network><xgboost><svm>","0","36","0",""
"116396","1","2022-11-22 14:01:04","Clusters first then predict","<predictive-modeling>","0","24","0",""
"116397","1","2022-11-22 14:16:19","Obscured object segmentation in binary segmentation","<deep-learning><tensorflow><image-segmentation><semantic-segmentation>","0","26","0",""
"116400","1","2022-11-22 15:27:11","How to use KFold CV in training function in ray Tuner with HyperOpt?","<cross-validation><hyperparameter-tuning>","0","32","0",""
"116401","1","2022-11-22 16:03:40","How to interpret higher RMSE and $R^2$?","<machine-learning><machine-learning-model><evaluation>","0","20","0",""
"116402","1","2022-11-22 19:37:52","Embedding performing unexpectedly worse than multi-hot encoding","<machine-learning><keras><embeddings>","0","16","0",""
"116404","1","2022-11-22 20:42:21","How to check how similar or different two texts are based on their cluster membership?","<machine-learning><clustering><statistics><text><cosine-distance>","0","5","0",""
"116405","1","2022-11-22 21:44:59","Understanding data characteristics for high variance","<machine-learning><variance><bias>","0","9","0",""
"116406","1","2022-11-22 23:00:16","How do I deal with missing values when running/training a model based on past information?","<machine-learning><data-cleaning><training><weka>","0","8","0",""
"116407","1","2022-11-22 23:39:17","Basketball-related model divided the in-sample data in half for use as two ""out-of-sample"" data sets. Is this an acceptable methodology?","<machine-learning><dataset><data><machine-learning-model>","0","11","0",""
"116408","1","2022-11-23 00:10:51","How to develop custom MLP in PyTorch, using own text dataset","<python><pytorch><mlp>","0","49","0",""
"116409","1","2022-11-23 01:09:34","Reversing features after applying log transform, what does it mean and when should i apply it?","<data-cleaning>","0","16","1",""
"116410","1","2022-11-23 02:03:20","(Python, MNIST) how to load/import my own img for AI to train","<python><keras><tensorflow><ai><mnist>","0","14","0",""
"116412","1","2022-11-23 02:58:08","Of all the books ever published in English, what percentage are available for NLP training?","<nlp><books><corpus>","1","30","2",""
"116414","1","2022-11-23 03:26:17","Missing value imputation with text input","<nlp><data-imputation>","0","13","0",""
"116415","1","2022-11-23 05:11:30","Training a CNN in production on new data","<deep-learning><convolutional-neural-network><transfer-learning><finetuning><mlops>","1","32","1",""
"116416","1","2022-11-23 06:29:41","python Packages for correcting covariate shift","<machine-learning><python><regression><predictive-modeling><feature-selection>","0","45","0",""
"116420","1","2022-11-23 09:17:38","improve accuracy for LinearSVC (multiclass text classification)","<python><scikit-learn><multiclass-classification><text-classification>","0","41","0",""
"116421","1","2022-11-23 09:33:44","In what cases does the addition of a nonlinearity decrease neural network performance?","<deep-learning><neural-network><recommender-system>","0","19","1",""
"116422","1","2022-11-23 10:05:08","How to test TensorFlow model for single input file?","<python><neural-network><keras><tensorflow><python-3.x>","0","18","0",""
"116423","1","2022-11-23 10:12:12","Mixed effects models for a classification task on panel data","<machine-learning><python><binary-classification>","0","16","1",""
"116427","1","2022-11-23 12:32:32","word2vec, attention for predicting the next state in business processes","<nlp><data-mining><word2vec><bert><markov-process>","0","11","0",""
"116428","1","2022-11-23 12:40:33","why it would be improper to compute and use test set means?","<machine-learning><dataset><training><validation>","1","33","2",""
"116429","1","2022-11-23 13:13:00","Using Google Translate ML to Train a Model for a specific Industry","<machine-translation><google>","0","9","0",""
"116434","1","2022-11-23 15:11:36","How do you Specify which Columns Pandas reads in?","<dataset><pandas><data>","0","31","1",""
"116435","1","2022-11-23 16:56:48","Tableau Geographic Map Visualization is filtering when cursor is over a city, unfilters when moved","<visualization><tableau>","0","11","0",""
"116437","1","2022-11-23 17:20:21","Serialized models into Voting Classifiers. Is it possible?","<machine-learning><ensemble-modeling>","0","7","0",""
"116438","1","2022-11-23 19:16:39","find correlation two sets of pathology pictures","<machine-learning><neural-network><correlation><image-recognition><image-preprocessing>","0","19","0",""
"116439","1","2022-11-23 19:37:59","Spiking Neural Network","<neural-network>","0","7","0",""
"116440","1","2022-11-23 20:51:08","Reservoir Computing","<deep-learning>","0","10","0",""
"116441","1","2022-11-23 23:40:09","Linear Regression line not showing in plot","<python><scikit-learn><pandas><linear-regression><matplotlib>","0","142","1",""
"116442","1","2022-11-24 00:04:20","How should I fit and transform markov transition field in this time series?","<data-science-model><python-3.x><markov-process>","0","21","0",""
"116444","1","2022-11-24 01:07:48","AttributeError: module 'graphing' has no attribute 'histogram'","<machine-learning><python><matplotlib>","0","33","1",""
"116445","1","2022-11-24 02:26:10","LSTM with multiple entries per month","<python><deep-learning><keras><time-series><lstm>","0","34","0",""
"116447","1","2022-11-24 04:20:46","Should I apply log transform?","<pandas><data-cleaning><transformation>","0","38","0",""
"116450","1","2022-11-24 09:44:14","Determining the information loss due to undersampling","<statistics><image-classification><class-imbalance><sampling>","0","20","0",""
"116451","1","2022-11-24 11:43:53","I am trying to create a score that will group each feature (columns) in my dataset, between 1- 20 where the highest group will be 20 and lowest is 1","<data><ranking><scoring>","0","5","0",""
"116453","1","2022-11-24 12:18:21","Converting String Data to Numeric data","<machine-learning><scikit-learn><machine-learning-model><data-cleaning>","0","40","1",""
"116454","1","2022-11-24 13:43:08","What Should I do with NaN Values when Transforming Categorial Data to Numerical Data?","<python><scikit-learn><pandas><data-cleaning>","0","27","1",""
"116455","1","2022-11-24 14:11:28","Feed output of neural networks into other network in tensorflow","<python><keras><tensorflow><ensemble-learning>","1","22","1",""
"116456","1","2022-11-24 14:34:09","Difference between sklearn's LogisticRegression and SGDClassifier?","<python><scikit-learn><logistic-regression><gradient-descent><sgd>","0","39","1",""
"116457","1","2022-11-24 14:34:36","Custom *metric* parameter for distance matrix in unsupervised clustering methods","<machine-learning><python><scikit-learn><unsupervised-learning>","0","49","0",""
"116459","1","2022-11-24 14:59:43","Getting matrix multiplication error when running inference on a Pytorch model(LeNet) using MNIST data","<cnn><convolutional-neural-network><pytorch><mnist>","0","14","0",""
"116463","1","2022-11-24 16:08:41","which code is right to do the times series analysis in this data set?","<time-series>","0","19","0",""
"116466","1","2022-11-24 17:24:46","Does Scikit-Learn's OneHotEncoder make all Columns Categorical?","<scikit-learn><pandas><categorical-data><one-hot-encoding><pipelines>","0","161","1",""
"116468","1","2022-11-24 18:17:10","Number of CNN's for processing timeseries using 2D CNN","<time-series><cnn><image-classification>","0","18","0",""
"116469","1","2022-11-24 19:44:00","How to choose neural network architecture for a relatively small dataset with less than 10 features for regression?","<machine-learning><python><deep-learning><neural-network><linear-regression>","0","24","1",""
"116470","1","2022-11-24 20:46:46","Difference between CNN filter and channel pruning","<machine-learning><cnn><convolutional-neural-network><pruning>","0","65","0",""
"116473","1","2022-11-24 22:36:18","Why does Adam outperform SGD in logistic regression?","<deep-learning><logistic-regression><optimization><gradient-descent><performance>","0","67","1",""
"116474","1","2022-11-24 22:42:09","Kolmogorov-Smirnov hypothesis test","<python-3.x><hypothesis-testing>","0","32","0",""
"116479","1","2022-11-25 01:26:19","Summerize features for time-series predicted result","<machine-learning><python><deep-learning><time-series>","0","34","0",""
"116480","1","2022-11-25 03:43:49","How to train AI to recognize a Snapchat's bitmoji's gender","<python><training><image-recognition><ai>","0","59","1",""
"116481","1","2022-11-25 04:15:09","not enough values to unpack (expected 4, got 1)","<python><scikit-learn>","0","359","0",""
"116482","1","2022-11-25 05:12:40","Stacked ensemble model","<ensemble-modeling>","0","15","0",""
"116483","1","2022-11-25 05:33:23","Difference in proportion between labelled sample and the population","<machine-learning><dataset><ensemble-modeling><labeling>","2","33","2",""
"116486","1","2022-11-25 10:08:07","Understanding Cost-sensitive Decision Trees Behaviour","<scikit-learn><decision-trees><class-imbalance><binary-classification><cost-sensitive-learning>","0","19","0",""
"116488","1","2022-11-25 12:25:42","How can I let Non-Transformed Values through Scikit-Learn's Column Transformer?","<python><scikit-learn><data-cleaning><feature-engineering><transformer>","2","65","1",""
"116491","1","2022-11-25 13:59:22","Machine learning with mixed variables dataset (numerical, categorical and embeddings)","<machine-learning><feature-selection><word-embeddings><model-selection><embeddings>","0","17","0",""
"116492","1","2022-11-25 16:00:51","Understanding model behavior","<random-forest><k-means><missing-data>","0","9","0",""
"116494","1","2022-11-25 16:20:05","How to capture a column of a data type","<machine-learning><pandas>","0","14","0",""
"116497","1","2022-11-25 17:19:34","Can I fit my model on whole dataset without splitting it to train and test sets to get SHAP values?","<machine-learning><shap>","0","35","0",""
"116498","1","2022-11-25 21:05:52","How to carry metadata with data examples and labels in python?","<python><dataset><training><metadata>","0","14","1",""
"116499","1","2022-11-25 21:30:09","How to encode data set with all categorical predictors","<encoding><categorical-encoding>","0","12","0",""
"116502","1","2022-11-26 06:05:35","How to use categorical data in forecasting with Prophet?","<machine-learning><python><categorical-data><forecasting><prophet>","2","134","1",""
"116504","1","2022-11-26 09:44:08","ANN Input vector representing a network of contests's outcomes between thousands of individuals?","<deep-learning><neural-network><feature-engineering><binary-classification>","0","14","0",""
"116506","1","2022-11-26 17:09:22","Transformer XL - understanding paper's illustration","<deep-learning><nlp><transformer><attention-mechanism>","2","51","1",""
"116509","1","2022-11-26 19:33:32","Gensim: create a dictionary from a large corpus without loading it in RAM?","<nlp><bigdata><topic-model><gensim>","0","30","1",""
"116513","1","2022-11-27 02:00:16","Imputing values for age of property","<regression><statistics><data-cleaning><preprocessing><data-imputation>","0","13","0",""
"116515","1","2022-11-27 08:57:11","Search for fundus data obtained with a peek retina, or a D-EYE, or an iNview","<dataset>","0","15","0",""
"116516","1","2022-11-27 10:05:22","2 neural netowork trained differently but ending up at the same loss means both the model are identical?","<machine-learning><deep-learning><neural-network><loss-function><optimization>","0","19","0",""
"116518","1","2022-11-27 13:23:02","NER - What advantage does IO Format have over BIO Format","<machine-learning><nlp><transformer><bert><named-entity-recognition>","2","76","2",""
"116519","1","2022-11-27 14:04:40","What is the difference between freezing & unfrezzing when it come to feature extraction with Transfer Learning","<python><feature-extraction>","0","7","0",""
"116520","1","2022-11-27 14:21:02","CNN for time series: Input 0 of layer ""conv2d_5"" is incompatible with the layer: expected min_ndim=4, found ndim=2. Full shape received: (None, 2)","<python><time-series><cnn>","0","165","1",""
"116527","1","2022-11-27 19:53:06","Prior probability shift vs oversampling/undersampling imbalanced datasets","<class-imbalance><imbalanced-data><oversampling>","0","22","0",""
"116528","1","2022-11-27 20:18:07","Understanding bootstrapping in bias variance decomposition","<sampling><variance><bias><bootstraping>","0","24","1",""
"116532","1","2022-11-28 01:29:44","Unstable loss in binary classification for time-series data - extremely imbalanced dataset","<keras><tensorflow><time-series><lstm><imbalanced-data>","0","12","0",""
"116534","1","2022-11-28 07:34:24","Why do we use multiple recordings from the same set in a dataset?","<dataset>","0","11","1",""
"116536","1","2022-11-28 10:05:58","Classification model- which metric to choose to evaluate","<classification><metric><model-evaluations>","0","41","2",""
"116539","1","2022-11-28 10:57:13","Do we need padding in global time series models?","<machine-learning><time-series><forecasting>","0","11","0",""
"116541","1","2022-11-28 12:32:00","how to proportionally round to integer values","<predictive-modeling><statistics>","0","24","1",""
"116542","1","2022-11-28 12:33:05","Best ways to visualize the performance of a regression model?","<data><visualization>","0","16","0",""
"116543","1","2022-11-28 12:49:35","Creating function to write excel sheets using pandas","<python><pandas>","0","26","1",""
